segmento_id,punto_id,nome_linea,x_studs,z_studs
2499,0,,128715.28,48249.75
2499,1,,128685.18,48215.85
2499,2,,128653.82,48182.72
2499,3,,128632.42,48156.93
2499,4,,128615.79,48130.19
2499,5,,128602.64,48095.64
2500,0,,128189.18,47387.23
2500,1,,128156.23,47359.85
2500,2,,128139.13,47343.46
2500,3,,127591.27,46756.62
2500,4,,127580.97,46744.68
2500,5,,127550.57,46702.65
2501,0,,129033.45,48598.15
2501,1,,128997.49,48572.59
2501,2,,128969.76,48558.43
2501,3,,128935.07,48546.32
2501,4,,128904.16,48540.91
2501,5,,128869.32,48538.99
2501,6,,128817.82,48539.48
2501,7,,128782.82,48536.93
2501,8,,128744.15,48529.93
2501,9,,128713.11,48521.16
2501,10,,128688.08,48510.34
2501,11,,128664.78,48494.89
2501,12,,128638.96,48467.98
2501,13,,128339.22,48145.71
2501,14,,128316.41,48127.4
2501,15,,128294.7,48113.7
2501,16,,128269.34,48104.78
2501,17,,128244.63,48101.12
2501,18,,128220.08,48101.12
2501,19,,128151.16,48105.59
2501,20,,128071.15,48115.94
2501,21,,128046.91,48116.73
2501,22,,128018.39,48110.35
2501,23,,127993.21,48098.58
2501,24,,127972.77,48085.84
2501,25,,127947.74,48064.66
2501,26,,127891.5,48006.39
2501,27,,127819.41,47928.69
2501,28,,127798.98,47906.4
2501,29,,127728.95,47831.25
2501,30,,127700.43,47799.41
2501,31,,127677.3,47777.26
2501,32,,127657.18,47762.46
2501,33,,127561.17,47701.17
2501,34,,127539.63,47685.56
2501,35,,127523.47,47670.28
2501,36,,127459.63,47601.5
2501,37,,127422.87,47571.57
2501,38,,127375.34,47521.26
2501,39,,127358.54,47500.07
2501,40,,127340.17,47472.22
2501,41,,127328.29,47450.88
2501,42,,127318.62,47423.65
2501,43,,127313.86,47403.92
2501,44,,127309.91,47378.11
2501,45,,127309.28,47356.3
2501,46,,127311.17,47333.71
2501,47,,127313.24,47310.46
2501,48,,127320.68,47279.09
2501,49,,127334.94,47231.34
2501,50,,127339.06,47216.37
2501,51,,127351.89,47173.22
2501,52,,127381.99,47075.14
2501,53,,127392.45,47045.54
2501,54,,127403.39,47021.49
2501,55,,127423.98,46975.48
2501,56,,127443.3,46935.68
2501,57,,127471.98,46874.4
2501,58,,127484.49,46842.87
2501,59,,127491.78,46813.1
2501,60,,127494.48,46789.05
2501,61,,127494.8,46764.7
2501,62,,127493.21,46746.7
2501,63,,127489.09,46723.62
2501,64,,127482.12,46698.32
2501,65,,127467.86,46663.13
2501,66,,127449.48,46630.65
2501,67,,127428.65,46602.67
2501,68,,127396.72,46559.54
2502,0,,127553.65,46852.25
2502,1,,127584.39,46939.66
2502,2,,127592.0,46962.44
2502,3,,127602.28,46984.71
2502,4,,127614.81,47007.16
2502,5,,127641.58,47039.49
2502,6,,127695.29,47098.88
2503,0,,127801.79,47044.02
2503,1,,127623.91,46854.65
2503,2,,127596.34,46822.8
2503,3,,127573.7,46790.0
2503,4,,127551.98,46754.2
2503,5,,127536.78,46731.1
2503,6,,127518.87,46709.02
2504,0,,128892.13,48479.37
2504,1,,128854.54,48439.4
2504,2,,128758.06,48333.19
2504,3,,128656.82,48225.55
2504,4,,128639.24,48202.94
2504,5,,128615.0,48165.06
2504,6,,128595.2,48139.25
2505,0,,128869.32,48538.99
2505,1,,128824.96,48534.54
2505,2,,128796.91,48527.54
2505,3,,128770.14,48515.28
2505,4,,128742.74,48497.11
2505,5,,128715.96,48472.13
2505,6,,128320.05,48051.6
2506,0,,128039.27,47277.26
2506,1,,128014.72,47255.29
2506,2,,127950.55,47201.63
2506,3,,127933.28,47185.24
2506,4,,127801.79,47044.02
2506,5,,127773.12,47009.32
2506,6,,127732.68,46953.27
2506,7,,127701.34,46915.22
2507,0,,128071.15,48115.94
2507,1,,128103.15,48109.89
2507,2,,128129.77,48101.76
2507,3,,128157.66,48088.23
2507,4,,128183.49,48073.11
2507,5,,128207.88,48063.07
2507,6,,128235.61,48056.23
2507,7,,128308.16,48041.41
2508,0,,127505.81,46907.03
2508,1,,127504.38,46965.3
2508,2,,127505.33,46996.82
2508,3,,127508.33,47019.1
2508,4,,127513.25,47038.85
2508,5,,127521.18,47058.59
2508,6,,127532.1,47079.44
2508,7,,127544.78,47097.91
2508,8,,127612.27,47177.52
2509,0,,128777.79,48335.82
2509,1,,128753.63,48306.92
2509,2,,128595.2,48139.25
2509,3,,128554.48,48095.64
2509,4,,128536.1,48073.17
2509,5,,128516.94,48045.31
2509,6,,128439.3,47911.25
2509,7,,128424.4,47890.39
2509,8,,128393.83,47856.81
2510,0,,130285.91,49562.09
2510,1,,130350.14,49623.49
2511,0,,130494.78,49779.71
2511,1,,130445.44,49718.02
2512,0,,129887.07,49103.22
2512,1,,129921.99,49141.23
2512,2,,129989.48,49218.13
2513,0,,129021.8,47328.44
2513,1,,129055.55,47320.96
2513,2,,129085.49,47313.17
2513,3,,129108.94,47304.41
2513,4,,129134.61,47291.34
2513,5,,129154.88,47278.3
2513,6,,129177.06,47260.62
2513,7,,129197.18,47239.3
2513,8,,129214.13,47215.65
2513,9,,129234.76,47176.98
2514,0,,129227.13,47232.67
2514,1,,129204.94,47258.08
2514,2,,129185.46,47275.91
2514,3,,129166.44,47289.12
2514,4,,129138.56,47303.77
2514,5,,129111.31,47313.96
2514,6,,129086.6,47319.69
2514,7,,129021.8,47328.44
2514,8,,128770.85,47361.55
2514,9,,128723.01,47367.46
2514,10,,128658.68,47370.95
2515,0,,129371.14,47032.08
2515,1,,129287.97,47145.76
2515,2,,129260.07,47185.71
2515,3,,129245.98,47211.99
2515,4,,129219.37,47261.17
2515,5,,129204.0,47287.77
2515,6,,129186.09,47314.68
2515,7,,129161.69,47345.4
2515,8,,129137.93,47372.79
2515,9,,129112.42,47397.63
2515,10,,129083.11,47421.98
2515,11,,129028.45,47461.47
2516,0,,128770.85,47361.55
2516,1,,128804.91,47354.4
2516,2,,128829.32,47347.07
2516,3,,128860.85,47334.66
2516,4,,128893.79,47315.55
2516,5,,128923.27,47292.15
2516,6,,128948.13,47265.55
2516,7,,128966.83,47235.95
2516,8,,128982.83,47202.03
2516,9,,129000.74,47157.15
2516,10,,129013.57,47125.94
2516,11,,129025.76,47101.74
2516,12,,129031.66,47090.71
2517,0,,128334.22,47430.9
2517,1,,128383.5,47473.73
2517,2,,128422.79,47507.8
2517,3,,128451.78,47528.97
2517,4,,128485.85,47549.36
2517,5,,128511.98,47562.4
2517,6,,128534.16,47571.8
2517,7,,128568.86,47583.11
2517,8,,128602.29,47592.51
2517,9,,128642.21,47600.62
2517,10,,128686.88,47605.87
2517,11,,128723.33,47607.48
2517,12,,128758.81,47605.72
2517,13,,128795.73,47601.74
2518,0,,129196.55,47274.79
2518,1,,129177.06,47293.42
2518,2,,129159.64,47307.27
2518,3,,129141.26,47319.38
2518,4,,129120.5,47330.05
2518,5,,129102.6,47337.2
2518,6,,129080.26,47344.04
2518,7,,129040.97,47352.81
2518,8,,129002.47,47361.4
2518,9,,128976.33,47367.46
2518,10,,128932.29,47372.23
2518,11,,128784.96,47387.19
2518,12,,128757.23,47388.46
2518,13,,128725.06,47387.83
2518,14,,128693.7,47388.63
2518,15,,128658.37,47392.13
2519,0,,129458.58,46757.78
2519,1,,129364.16,46982.89
2519,2,,129347.06,47021.73
2519,3,,129328.52,47058.5
2519,4,,129260.07,47185.71
2519,5,,129227.13,47232.67
2519,6,,129196.55,47274.79
2519,7,,129146.25,47334.73
2519,8,,129128.66,47354.8
2519,9,,129105.85,47377.41
2519,10,,129059.74,47417.05
2519,11,,129032.02,47443.15
2519,12,,129000.18,47474.21
2519,13,,128979.75,47491.09
2519,14,,128964.85,47501.27
2519,15,,128946.15,47512.09
2519,16,,128925.71,47521.18
2519,17,,128901.08,47528.97
2519,18,,128756.91,47566.38
2520,0,,129042.62,47096.8
2520,1,,129158.86,46881.05
2521,0,,129340.22,46979.28
2521,1,,129372.24,46918.33
2522,0,,129158.86,46881.05
2522,1,,129196.07,46811.98
2523,0,,129031.66,47090.71
2523,1,,129147.27,46874.77
2524,0,,129147.27,46874.77
2524,1,,129184.03,46806.09
2525,0,,129234.76,47176.98
2525,1,,129340.22,46979.28
2526,0,,128795.73,47601.74
2526,1,,128833.91,47593.61
2526,2,,128873.04,47582.15
2526,3,,128943.22,47557.95
2526,4,,128977.29,47542.5
2526,5,,129005.64,47524.04
2526,6,,129037.49,47498.73
2526,7,,129074.09,47466.89
2526,8,,129102.6,47439.02
2526,9,,129127.95,47410.04
2526,10,,129150.6,47379.32
2526,11,,129173.9,47345.88
2526,12,,129235.04,47258.31
2526,13,,129258.81,47222.17
2526,14,,129308.87,47136.67
2526,15,,129352.91,47061.53
2526,16,,129371.14,47032.08
2526,17,,129386.82,47012.18
2526,18,,129405.35,46986.87
2526,19,,129421.36,46957.74
2526,20,,129434.19,46930.99
2526,21,,129447.66,46898.2
2526,22,,129458.9,46864.91
2526,23,,129465.4,46834.83
2526,24,,129475.06,46796.29
2526,25,,129489.32,46751.09
2526,26,,129503.11,46705.71
2526,27,,129509.61,46682.8
2526,28,,129514.2,46662.73
2527,0,,129040.97,47352.81
2527,1,,129016.89,47356.15
2527,2,,128693.7,47388.63
2528,0,,128499.94,47613.51
2528,1,,128392.37,47493.78
2528,2,,128334.22,47430.9
2528,3,,128002.32,47064.24
2529,0,,128578.37,47605.52
2529,1,,128551.2,47598.98
2529,2,,128534.87,47593.89
2529,3,,128509.21,47582.59
2529,4,,128484.65,47570.16
2529,5,,128473.24,47562.69
2529,6,,128449.72,47544.42
2529,7,,128424.69,47518.78
2529,8,,128383.5,47473.73
2529,9,,128007.38,47060.11
2530,0,,128982.83,47202.03
2530,1,,129004.53,47160.01
2530,2,,129029.41,47121.32
2530,3,,129042.62,47096.8
2531,0,,129287.97,47145.76
2531,1,,129334.06,47060.58
2531,2,,129352.6,47023.8
2531,3,,129370.03,46984.96
2531,4,,129446.55,46801.08
2532,0,,128879.21,48029.59
2532,1,,128841.03,47992.06
2532,2,,128803.65,47952.26
2532,3,,128771.32,47914.04
2532,4,,128746.46,47885.86
2532,5,,128724.44,47862.21
2532,6,,128702.89,47839.92
2532,7,,128561.1,47682.94
2532,8,,128499.94,47613.51
2533,0,,130725.66,43100.6
2533,1,,130697.17,43202.49
2534,0,,130170.31,44755.33
2534,1,,130130.56,44852.16
2535,0,,130187.99,44700.18
2535,1,,130217.77,44594.94
2536,0,,129513.33,46701.58
2536,1,,129492.89,46764.62
2536,2,,129458.9,46864.91
2536,3,,129453.04,46894.33
2536,4,,129445.44,46926.48
2536,5,,129402.66,47053.85
2536,6,,129391.26,47079.01
2536,7,,129373.82,47111.17
2536,8,,129352.76,47147.63
2536,9,,129339.45,47170.39
2536,10,,129303.81,47230.25
2536,11,,129268.64,47289.64
2536,12,,129257.07,47311.13
2536,13,,129241.7,47343.44
2536,14,,129215.09,47399.8
2536,15,,129205.26,47422.9
2536,16,,129197.18,47446.62
2536,17,,129192.27,47469.86
2536,18,,129189.74,47500.12
2536,19,,129191.64,47531.16
2536,20,,129196.71,47558.07
2536,21,,129203.04,47580.83
2536,22,,129244.55,47730.82
2536,23,,129253.59,47758.52
2536,24,,129263.25,47784.94
2536,25,,129394.11,48093.68
2536,26,,129407.73,48126.64
2536,27,,129448.77,48269.62
2536,28,,129460.01,48307.99
2536,29,,129460.01,48308.01
2536,30,,129468.41,48333.63
2536,31,,129479.51,48364.03
2536,32,,129498.67,48404.17
2536,33,,129519.27,48443.66
2536,34,,129537.48,48480.12
2536,35,,129559.19,48520.88
2536,36,,129606.25,48600.34
2536,37,,129634.45,48645.56
2536,38,,129680.54,48711.81
2537,0,,129431.73,47517.95
2537,1,,129434.98,47441.97
2538,0,,129405.35,46986.87
2538,1,,129314.9,47139.82
2538,2,,129264.83,47225.47
2538,3,,129240.75,47262.41
2538,4,,129179.12,47349.98
2538,5,,129155.83,47383.25
2538,6,,129133.02,47414.46
2538,7,,129107.67,47443.59
2538,8,,129078.2,47472.09
2538,9,,129041.61,47504.25
2538,10,,129009.29,47530.04
2538,11,,128980.77,47548.2
2538,12,,128945.59,47564.12
2538,13,,128875.1,47588.33
2538,14,,128835.81,47600.1
2538,15,,128797.31,47608.38
2539,0,,129445.44,46926.48
2539,1,,129476.81,46832.55
2540,0,,128797.31,47608.38
2540,1,,128759.29,47612.68
2540,2,,128722.85,47614.11
2540,3,,128686.26,47612.68
2540,4,,128659.48,47609.33
2540,5,,128634.76,47602.96
2540,6,,128602.29,47592.51
2541,0,,129421.36,46957.74
2541,1,,129394.27,47016.91
2541,2,,129321.08,47143.0
2541,3,,129270.53,47228.66
2541,4,,129246.3,47266.07
2541,5,,129184.99,47354.28
2541,6,,129162.01,47387.86
2541,7,,129138.73,47419.39
2541,8,,129112.59,47448.37
2541,9,,129082.64,47477.19
2541,10,,129045.57,47509.03
2541,11,,129012.93,47535.14
2541,12,,128983.62,47553.45
2541,13,,128947.34,47569.69
2541,14,,128877.63,47594.85
2541,15,,128837.55,47607.11
2541,16,,128798.26,47615.39
2542,0,,128798.26,47615.39
2542,1,,128759.92,47619.83
2542,2,,128723.16,47620.96
2542,3,,128685.94,47619.52
2542,4,,128658.21,47615.54
2542,5,,128632.54,47609.82
2542,6,,128612.9,47603.91
2542,7,,128587.07,47593.73
2542,8,,128534.16,47571.8
2543,0,,129401.55,47021.06
2543,1,,129373.43,47070.41
2543,2,,129355.54,47101.45
2543,3,,129285.51,47220.21
2543,4,,129261.11,47259.07
2543,5,,129231.17,47302.05
2543,6,,129164.62,47399.02
2543,7,,129136.74,47434.36
2543,8,,129118.53,47454.09
2543,9,,129087.15,47485.15
2543,10,,129050.72,47516.68
2543,11,,129017.29,47542.15
2543,12,,128988.13,47561.1
2543,13,,128950.91,47577.81
2543,14,,128880.56,47602.96
2543,15,,128819.57,47620.64
2543,16,,128790.11,47626.84
2544,0,,129422.15,46975.68
2544,1,,129401.55,47021.06
2544,2,,129377.47,47072.95
2544,3,,129361.16,47104.48
2544,4,,129291.45,47223.73
2544,5,,129267.13,47262.56
2544,6,,129237.03,47305.56
2544,7,,129169.86,47402.68
2544,8,,129142.45,47437.85
2544,9,,129123.43,47458.39
2544,10,,129092.07,47489.77
2544,11,,129055.62,47521.76
2544,12,,129021.72,47547.88
2544,13,,128991.94,47567.45
2544,14,,128953.76,47584.34
2544,15,,128883.1,47609.18
2544,16,,128859.5,47616.17
2544,17,,128838.1,47620.47
2544,18,,128790.11,47626.84
2544,19,,128745.98,47631.14
2545,0,,129447.66,46898.2
2545,1,,129422.15,46975.68
2545,2,,129397.44,47047.16
2545,3,,129384.6,47076.3
2545,4,,129367.65,47107.82
2545,5,,129297.78,47227.07
2545,6,,129272.75,47266.07
2545,7,,129242.97,47309.54
2545,8,,129175.63,47406.49
2545,9,,129147.43,47442.95
2545,10,,129129.22,47463.17
2545,11,,129097.37,47494.53
2545,12,,129060.77,47526.86
2545,13,,129025.6,47553.77
2545,14,,128995.03,47573.51
2545,15,,128956.37,47590.87
2545,16,,128885.39,47615.85
2545,17,,128861.47,47623.18
2545,18,,128840.09,47627.65
2545,19,,128808.09,47630.99
2545,20,,128745.98,47631.14
2545,21,,128709.39,47631.31
2545,22,,128685.62,47629.55
2545,23,,128656.31,47624.62
2545,24,,128578.37,47605.52
2546,0,,129915.3,49041.9
2546,1,,129838.94,48934.73
2546,2,,129684.94,48706.71
2546,3,,129651.03,48658.14
2546,4,,129606.25,48600.34
2546,5,,129576.74,48562.12
2546,6,,129548.06,48528.37
2546,7,,129512.25,48489.67
2546,8,,129489.29,48463.88
2546,9,,129448.91,48418.36
2546,10,,129424.33,48390.63
2546,11,,129406.81,48370.82
2546,12,,129367.93,48329.45
2547,0,,129829.08,49041.7
2547,1,,129805.91,49013.71
2547,2,,129788.52,48989.92
2547,3,,129752.59,48940.47
2547,4,,129712.66,48885.53
2547,5,,129680.04,48841.26
2547,6,,129651.67,48802.72
2547,7,,129636.39,48783.29
2547,8,,129616.98,48761.48
2547,9,,129203.48,48317.87
2547,10,,129176.86,48292.24
2547,11,,129133.85,48254.81
2547,12,,129083.23,48210.47
2547,13,,129022.95,48157.53
2547,14,,128968.18,48108.85
2548,0,,129848.44,49032.97
2548,1,,129698.1,48819.28
2548,2,,129671.32,48782.82
2548,3,,129647.24,48750.49
2548,4,,129630.76,48724.39
2548,5,,129602.24,48676.45
2548,6,,129587.51,48652.08
2548,7,,129574.37,48632.18
2548,8,,129548.38,48595.55
2548,9,,129525.09,48563.08
2548,10,,129508.93,48539.04
2548,11,,129497.2,48515.79
2548,12,,129487.3,48494.34
2548,13,,129475.03,48468.01
2548,14,,129463.46,48447.47
2548,15,,129448.91,48418.36
2548,16,,129425.31,48371.06
2549,0,,130063.87,49278.63
2549,1,,129990.24,49185.85
2549,2,,129964.57,49153.04
2549,3,,129912.45,49086.32
2549,4,,129870.94,49028.04
2549,5,,129685.73,48765.31
2549,6,,129463.46,48447.47
2549,7,,129424.33,48390.63
2549,8,,129410.72,48371.16
2549,9,,129394.7,48349.08
2549,10,,129373.63,48324.55
2549,11,,129352.56,48294.63
2549,12,,129334.82,48262.93
2549,13,,129312.8,48221.05
2549,14,,129285.22,48176.63
2549,15,,129255.44,48133.17
2549,16,,129230.26,48103.4
2549,17,,129203.48,48074.25
2549,18,,128977.73,47835.1
2550,0,,128881.03,47630.19
2550,1,,128808.09,47630.99
2551,0,,130219.0,49468.35
2551,1,,130164.34,49394.14
2552,0,,130140.89,49364.36
2552,1,,130078.99,49297.44
2553,0,,129428.89,48370.24
2553,1,,129412.44,48340.32
2553,2,,129390.91,48300.2
2553,3,,129379.02,48278.69
2553,4,,129360.64,48248.77
2553,5,,129332.12,48208.31
2553,6,,129300.27,48169.31
2553,7,,129281.74,48148.45
2553,8,,128946.82,47789.41
2553,9,,128914.51,47757.88
2553,10,,128879.18,47727.63
2553,11,,128847.8,47705.82
2553,12,,128811.52,47684.16
2553,13,,128776.04,47667.13
2553,14,,128743.09,47653.43
2553,15,,128714.57,47643.88
2553,16,,128654.05,47630.19
2553,17,,128619.98,47620.8
2553,18,,128578.37,47605.52
2554,0,,129788.52,48989.92
2554,1,,129764.95,48962.11
2554,2,,129006.43,48147.62
2555,0,,128484.65,47570.16
2555,1,,128518.56,47590.7
2555,2,,128552.93,47612.36
2555,3,,128575.12,47626.37
2555,4,,128594.92,47640.22
2555,5,,128611.08,47653.92
2555,6,,128632.47,47675.09
2555,7,,128633.04,47675.75
2555,8,,128645.93,47690.7
2555,9,,128658.6,47707.57
2555,10,,128678.09,47734.32
2555,11,,128708.35,47774.61
2555,12,,128725.3,47796.25
2555,13,,128754.46,47827.46
2555,14,,128983.7,48071.87
2555,15,,129008.57,48097.81
2555,16,,129029.17,48114.22
2555,17,,129060.86,48133.8
2555,18,,129119.79,48171.22
2555,19,,129160.98,48197.02
2555,20,,129208.66,48222.81
2555,21,,129261.79,48251.74
2555,22,,129298.77,48272.6
2555,23,,129334.11,48298.72
2555,24,,129367.93,48329.45
2555,25,,129389.0,48353.97
2555,26,,129401.28,48370.34
2555,27,,129417.59,48393.3
2555,28,,129487.3,48494.34
2555,29,,129680.04,48769.76
2555,30,,129864.84,49032.07
2555,31,,129906.58,49089.64
2555,32,,129984.92,49190.59
2555,33,,130007.23,49216.99
2556,0,,129712.66,48885.53
2556,1,,129693.1,48863.15
2556,2,,129113.73,48241.27
2556,3,,129083.23,48210.47
2557,0,,129752.59,48940.47
2557,1,,129731.2,48915.46
2557,2,,129048.3,48182.84
2557,3,,129022.95,48157.53
2558,0,,130371.84,49646.9
2558,1,,130420.88,49690.77
2558,2,,130454.75,49719.64
2558,3,,130481.93,49747.32
2559,0,,129680.04,48841.26
2559,1,,129660.31,48818.18
2559,2,,129163.8,48284.59
2559,3,,129133.85,48254.81
2560,0,,128578.37,47605.52
2560,1,,128545.88,47592.94
2560,2,,128516.74,47579.24
2560,3,,128487.9,47561.57
2560,4,,128463.19,47542.78
2560,5,,128422.79,47507.8
2561,0,,129497.84,48433.14
2561,1,,129468.85,48401.3
2561,2,,129437.95,48366.94
2561,3,,129437.64,48366.59
2561,4,,129421.48,48345.1
2561,5,,129390.91,48300.2
2562,0,,130072.46,49268.34
2562,1,,130046.32,49233.62
2562,2,,130017.16,49196.84
2562,3,,129976.29,49143.81
2562,4,,129926.86,49077.41
2562,5,,129884.25,49018.32
2562,6,,129699.36,48755.43
2562,7,,129566.12,48565.3
2562,8,,129512.25,48497.16
2563,0,,129506.51,48566.19
2563,1,,129420.33,48473.98
2563,2,,129334.78,48381.8
2563,3,,129293.74,48341.51
2563,4,,129249.86,48300.6
2563,5,,129218.17,48274.79
2563,6,,129189.5,48254.25
2563,7,,129161.78,48236.58
2563,8,,129123.6,48212.54
2563,9,,129102.2,48197.26
2564,0,,129647.24,48750.49
2564,1,,129605.21,48697.71
2564,2,,129576.54,48663.64
2564,3,,129495.11,48573.19
2564,4,,129324.63,48391.35
2564,5,,129285.19,48352.03
2564,6,,129241.3,48310.47
2564,7,,129211.52,48283.71
2564,8,,129184.91,48261.58
2564,9,,129161.61,48245.97
2564,10,,129148.14,48236.42
2565,0,,129574.37,48632.18
2565,1,,129548.18,48601.06
2565,2,,129510.95,48561.57
2565,3,,129424.93,48470.0
2565,4,,129338.58,48378.3
2565,5,,129298.02,48337.38
2565,6,,129253.34,48296.77
2565,7,,129221.5,48270.66
2565,8,,129193.78,48249.32
2565,9,,129166.37,48230.37
2565,10,,129098.88,48187.54
2565,11,,129046.12,48151.55
2566,0,,129525.09,48563.08
2566,1,,129507.03,48539.91
2566,2,,129480.25,48505.51
2566,3,,129456.01,48477.96
2566,4,,129437.17,48459.5
2566,5,,129407.37,48430.83
2566,6,,129346.7,48370.01
2566,7,,129306.3,48329.1
2566,8,,129261.15,48288.49
2566,9,,129230.41,48261.9
2566,10,,129200.78,48239.77
2566,11,,129173.06,48220.34
2566,12,,129130.92,48193.43
2566,13,,129069.29,48157.28
2567,0,,129548.38,48595.55
2567,1,,129522.67,48565.07
2567,2,,129429.68,48466.34
2567,3,,129342.86,48373.67
2567,4,,129302.78,48332.91
2567,5,,129258.14,48291.83
2567,6,,129225.82,48265.88
2567,7,,129197.3,48244.07
2567,8,,129169.57,48225.59
2567,9,,129127.91,48198.21
2567,10,,129069.29,48157.28
2567,11,,129026.2,48132.3
2567,12,,129002.91,48119.55
2567,13,,128974.83,48102.51
2568,0,,129671.32,48782.82
2568,1,,129652.43,48762.2
2568,2,,129635.95,48743.89
2568,3,,129597.61,48705.03
2568,4,,129567.51,48672.07
2568,5,,129486.39,48580.52
2568,6,,129315.93,48399.47
2568,7,,129277.43,48360.77
2568,8,,129234.33,48318.74
2568,9,,129215.16,48297.72
2568,10,,129198.37,48280.21
2568,11,,129148.14,48236.42
2568,12,,129102.2,48197.26
2568,13,,129068.78,48169.07
2568,14,,129046.12,48151.55
2568,15,,128974.83,48102.51
2568,16,,128955.5,48089.15
2568,17,,128905.12,48052.92
2569,0,,129667.51,48655.35
2569,1,,129654.21,48629.56
2569,2,,129641.54,48601.69
2569,3,,129630.76,48578.28
2569,4,,129606.84,48523.04
2569,5,,129586.72,48471.76
2569,6,,129564.86,48411.25
2569,7,,129548.54,48360.46
2569,8,,129534.91,48315.88
2569,9,,129502.12,48199.16
2569,10,,129488.81,48145.83
2569,11,,129473.76,48080.87
2569,12,,129454.27,47988.03
2569,13,,129446.83,47949.5
2569,14,,129441.6,47915.59
2569,15,,129437.64,47885.81
2569,16,,129435.74,47855.08
2569,17,,129434.63,47826.59
2570,0,,129718.05,48727.16
2570,1,,129698.4,48694.85
2570,2,,129688.12,48676.05
2570,3,,129661.33,48626.38
2570,4,,129648.34,48598.83
2570,5,,129637.09,48575.59
